# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Wed Nov 28 13:52:23 PST 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0045595	biological_process	regulation of cell differentiation	3	3	1.0
GO:0045597	biological_process	positive regulation of cell differentiation	3	3	1.0
GO:1902473	biological_process	regulation of protein localization to synapse	3	3	1.0
GO:1902474	biological_process	positive regulation of protein localization to synapse	3	3	1.0
GO:0090140	biological_process	regulation of mitochondrial fission	3	3	1.0
GO:0005737	cellular_component	cytoplasm	3	3	1.0
GO:0051093	biological_process	negative regulation of developmental process	3	3	1.0
GO:0051094	biological_process	positive regulation of developmental process	3	3	1.0
GO:0044422	cellular_component	organelle part	3	3	1.0
GO:0070507	biological_process	regulation of microtubule cytoskeleton organization	3	3	1.0
GO:0044424	cellular_component	intracellular part	3	3	1.0
GO:0044425	cellular_component	membrane part	3	3	1.0
GO:0044428	cellular_component	nuclear part	3	3	1.0
GO:0044430	cellular_component	cytoskeletal part	3	3	1.0
GO:0008219	biological_process	cell death	3	3	1.0
GO:0042221	biological_process	response to chemical	3	3	1.0
GO:0012501	biological_process	programmed cell death	3	3	1.0
GO:0044441	cellular_component	ciliary part	3	3	1.0
GO:0044444	cellular_component	cytoplasmic part	3	3	1.0
GO:0051128	biological_process	regulation of cellular component organization	3	3	1.0
GO:0044446	cellular_component	intracellular organelle part	3	3	1.0
GO:0033043	biological_process	regulation of organelle organization	3	3	1.0
GO:0051129	biological_process	negative regulation of cellular component organization	3	3	1.0
GO:0051130	biological_process	positive regulation of cellular component organization	3	3	1.0
GO:0044451	cellular_component	nucleoplasm part	3	3	1.0
GO:0042981	biological_process	regulation of apoptotic process	3	3	1.0
GO:0044456	cellular_component	synapse part	3	3	1.0
GO:0044459	cellular_component	plasma membrane part	3	3	1.0
GO:0022008	biological_process	neurogenesis	3	3	1.0
GO:0044463	cellular_component	cell projection part	3	3	1.0
GO:0044464	cellular_component	cell part	3	3	1.0
GO:1902531	biological_process	regulation of intracellular signal transduction	3	3	1.0
GO:0045664	biological_process	regulation of neuron differentiation	3	3	1.0
GO:1900452	biological_process	regulation of long term synaptic depression	3	3	1.0
GO:0045666	biological_process	positive regulation of neuron differentiation	3	3	1.0
GO:1900454	biological_process	positive regulation of long term synaptic depression	3	3	1.0
GO:0006810	biological_process	transport	3	3	1.0
GO:0060255	biological_process	regulation of macromolecule metabolic process	3	3	1.0
GO:0051174	biological_process	regulation of phosphorus metabolic process	3	3	1.0
GO:0051179	biological_process	localization	3	3	1.0
GO:0022414	biological_process	reproductive process	3	3	1.0
GO:0022603	biological_process	regulation of anatomical structure morphogenesis	3	3	1.0
GO:0060284	biological_process	regulation of cell development	3	3	1.0
GO:0022604	biological_process	regulation of cell morphogenesis	3	3	1.0
GO:1902578	biological_process	single-organism localization	3	3	1.0
GO:1902580	biological_process	single-organism cellular localization	3	3	1.0
GO:1902582	biological_process	single-organism intracellular transport	3	3	1.0
GO:0022611	biological_process	dormancy process	3	3	1.0
GO:1902589	biological_process	single-organism organelle organization	3	3	1.0
GO:0042325	biological_process	regulation of phosphorylation	3	3	1.0
GO:0090258	biological_process	negative regulation of mitochondrial fission	3	3	1.0
GO:0042326	biological_process	negative regulation of phosphorylation	3	3	1.0
GO:0051234	biological_process	establishment of localization	3	3	1.0
GO:0009408	biological_process	response to heat	3	3	1.0
GO:0010468	biological_process	regulation of gene expression	3	3	1.0
GO:0010469	biological_process	regulation of receptor activity	3	3	1.0
GO:0051239	biological_process	regulation of multicellular organismal process	3	3	1.0
GO:0051240	biological_process	positive regulation of multicellular organismal process	3	3	1.0
GO:0019538	biological_process	protein metabolic process	3	3	1.0
GO:0051246	biological_process	regulation of protein metabolic process	3	3	1.0
GO:0043231	cellular_component	intracellular membrane-bounded organelle	3	3	1.0
GO:0051247	biological_process	positive regulation of protein metabolic process	3	3	1.0
GO:0008344	biological_process	adult locomotory behavior	3	3	1.0
GO:0016477	biological_process	cell migration	3	3	1.0
GO:0051259	biological_process	protein oligomerization	3	3	1.0
GO:2001020	biological_process	regulation of response to DNA damage stimulus	3	3	1.0
GO:0051270	biological_process	regulation of cellular component movement	3	3	1.0
GO:1990904	cellular_component	ribonucleoprotein complex	3	3	1.0
GO:0005829	cellular_component	cytosol	3	3	1.0
GO:0060341	biological_process	regulation of cellular localization	3	3	1.0
GO:0034185	molecular_function	apolipoprotein binding	3	3	1.0
GO:0002274	biological_process	myeloid leukocyte activation	3	3	1.0
GO:0010506	biological_process	regulation of autophagy	3	3	1.0
GO:0045773	biological_process	positive regulation of axon extension	3	3	1.0
GO:0061387	biological_process	regulation of extent of cell growth	3	3	1.0
GO:0006919	biological_process	activation of cysteine-type endopeptidase activity involved in apoptotic process	3	3	1.0
GO:0046907	biological_process	intracellular transport	3	3	1.0
GO:0071704	biological_process	organic substance metabolic process	3	3	1.0
GO:0006928	biological_process	movement of cell or subcellular component	3	3	1.0
GO:0042391	biological_process	regulation of membrane potential	3	3	1.0
GO:0090322	biological_process	regulation of superoxide metabolic process	3	3	1.0
GO:2001056	biological_process	positive regulation of cysteine-type endopeptidase activity	3	3	1.0
GO:2000026	biological_process	regulation of multicellular organismal development	3	3	1.0
GO:0005856	cellular_component	cytoskeleton	3	3	1.0
GO:0006950	biological_process	response to stress	3	3	1.0
GO:0043549	biological_process	regulation of kinase activity	3	3	1.0
GO:0048018	molecular_function	receptor agonist activity	3	3	1.0
GO:0051879	molecular_function	Hsp90 protein binding	3	3	1.0
GO:0005874	cellular_component	microtubule	3	3	1.0
GO:0005875	cellular_component	microtubule associated complex	3	3	1.0
GO:0051336	biological_process	regulation of hydrolase activity	3	3	1.0
GO:0051338	biological_process	regulation of transferase activity	3	3	1.0
GO:0045837	biological_process	negative regulation of membrane potential	3	3	1.0
GO:0010563	biological_process	negative regulation of phosphorus metabolic process	3	3	1.0
GO:0051345	biological_process	positive regulation of hydrolase activity	3	3	1.0
GO:0051348	biological_process	negative regulation of transferase activity	3	3	1.0
GO:1903747	biological_process	regulation of establishment of protein localization to mitochondrion	3	3	1.0
GO:1903748	biological_process	negative regulation of establishment of protein localization to mitochondrion	3	3	1.0
GO:0006996	biological_process	organelle organization	3	3	1.0
GO:0033554	biological_process	cellular response to stress	3	3	1.0
GO:0045862	biological_process	positive regulation of proteolysis	3	3	1.0
GO:0007005	biological_process	mitochondrion organization	3	3	1.0
GO:0016604	cellular_component	nuclear body	3	3	1.0
GO:0023051	biological_process	regulation of signaling	3	3	1.0
GO:0016607	cellular_component	nuclear speck	3	3	1.0
GO:0031110	biological_process	regulation of microtubule polymerization or depolymerization	3	3	1.0
GO:0031112	biological_process	positive regulation of microtubule polymerization or depolymerization	3	3	1.0
GO:0007018	biological_process	microtubule-based movement	3	3	1.0
GO:0031113	biological_process	regulation of microtubule polymerization	3	3	1.0
GO:0031116	biological_process	positive regulation of microtubule polymerization	3	3	1.0
GO:0003674	molecular_function	molecular_function	3	3	1.0
GO:0003676	molecular_function	nucleic acid binding	3	3	1.0
GO:0003677	molecular_function	DNA binding	3	3	1.0
GO:0031122	biological_process	cytoplasmic microtubule organization	3	3	1.0
GO:0010604	biological_process	positive regulation of macromolecule metabolic process	3	3	1.0
GO:0010605	biological_process	negative regulation of macromolecule metabolic process	3	3	1.0
GO:0002376	biological_process	immune system process	3	3	1.0
GO:0033267	cellular_component	axon part	3	3	1.0
GO:0098552	cellular_component	side of membrane	3	3	1.0
GO:2000116	biological_process	regulation of cysteine-type endopeptidase activity	3	3	1.0
GO:0071814	molecular_function	protein-lipid complex binding	3	3	1.0
GO:0098562	cellular_component	cytoplasmic side of membrane	3	3	1.0
GO:0010629	biological_process	negative regulation of gene expression	3	3	1.0
GO:0071822	biological_process	protein complex subunit organization	3	3	1.0
GO:0044699	biological_process	single-organism process	3	3	1.0
GO:0030030	biological_process	cell projection organization	3	3	1.0
GO:0044703	biological_process	multi-organism reproductive process	3	3	1.0
GO:0010638	biological_process	positive regulation of organelle organization	3	3	1.0
GO:0010639	biological_process	negative regulation of organelle organization	3	3	1.0
GO:0044706	biological_process	multi-multicellular organism process	3	3	1.0
GO:0044707	biological_process	single-multicellular organism process	3	3	1.0
GO:0044708	biological_process	single-organism behavior	3	3	1.0
GO:1990000	biological_process	amyloid fibril formation	3	3	1.0
GO:0044710	biological_process	single-organism metabolic process	3	3	1.0
GO:0045927	biological_process	positive regulation of growth	3	3	1.0
GO:0043005	cellular_component	neuron projection	3	3	1.0
GO:0010646	biological_process	regulation of cell communication	3	3	1.0
GO:0071840	biological_process	cellular component organization or biogenesis	3	3	1.0
GO:0098589	cellular_component	membrane region	3	3	1.0
GO:1903827	biological_process	regulation of cellular protein localization	3	3	1.0
GO:0098590	cellular_component	plasma membrane region	3	3	1.0
GO:1903828	biological_process	negative regulation of cellular protein localization	3	3	1.0
GO:0045936	biological_process	negative regulation of phosphate metabolic process	3	3	1.0
GO:1903829	biological_process	positive regulation of cellular protein localization	3	3	1.0
GO:0048143	biological_process	astrocyte activation	3	3	1.0
GO:0031175	biological_process	neuron projection development	3	3	1.0
GO:0009605	biological_process	response to external stimulus	3	3	1.0
GO:0030529	cellular_component	intracellular ribonucleoprotein complex	3	3	1.0
GO:0032268	biological_process	regulation of cellular protein metabolic process	3	3	1.0
GO:2000379	biological_process	positive regulation of reactive oxygen species metabolic process	3	3	1.0
GO:0032270	biological_process	positive regulation of cellular protein metabolic process	3	3	1.0
GO:0032271	biological_process	regulation of protein polymerization	3	3	1.0
GO:0032273	biological_process	positive regulation of protein polymerization	3	3	1.0
GO:0036464	cellular_component	cytoplasmic ribonucleoprotein granule	3	3	1.0
GO:0009628	biological_process	response to abiotic stimulus	3	3	1.0
GO:0070841	biological_process	inclusion body assembly	3	3	1.0
GO:0036477	cellular_component	somatodendritic compartment	3	3	1.0
GO:0044763	biological_process	single-organism cellular process	3	3	1.0
GO:0052547	biological_process	regulation of peptidase activity	3	3	1.0
GO:0044765	biological_process	single-organism transport	3	3	1.0
GO:0005930	cellular_component	axoneme	3	3	1.0
GO:0052548	biological_process	regulation of endopeptidase activity	3	3	1.0
GO:0044767	biological_process	single-organism developmental process	3	3	1.0
GO:0003779	molecular_function	actin binding	3	3	1.0
GO:0031253	cellular_component	cell projection membrane	3	3	1.0
GO:0051493	biological_process	regulation of cytoskeleton organization	3	3	1.0
GO:0031256	cellular_component	leading edge membrane	3	3	1.0
GO:0051495	biological_process	positive regulation of cytoskeleton organization	3	3	1.0
GO:0034399	cellular_component	nuclear periphery	3	3	1.0
GO:0040007	biological_process	growth	3	3	1.0
GO:0060560	biological_process	developmental growth involved in morphogenesis	3	3	1.0
GO:0010720	biological_process	positive regulation of cell development	3	3	1.0
GO:0016020	cellular_component	membrane	3	3	1.0
GO:0030154	biological_process	cell differentiation	3	3	1.0
GO:0008631	biological_process	intrinsic apoptotic signaling pathway in response to oxidative stress	3	3	1.0
GO:0030162	biological_process	regulation of proteolysis	3	3	1.0
GO:0034452	molecular_function	dynactin binding	3	3	1.0
GO:0042802	molecular_function	identical protein binding	3	3	1.0
GO:0030182	biological_process	neuron differentiation	3	3	1.0
GO:0010769	biological_process	regulation of cell morphogenesis involved in differentiation	3	3	1.0
GO:0010770	biological_process	positive regulation of cell morphogenesis involved in differentiation	3	3	1.0
GO:1990138	biological_process	neuron projection extension	3	3	1.0
GO:0031323	biological_process	regulation of cellular metabolic process	3	3	1.0
GO:0032386	biological_process	regulation of intracellular transport	3	3	1.0
GO:0031324	biological_process	negative regulation of cellular metabolic process	3	3	1.0
GO:0032387	biological_process	negative regulation of intracellular transport	3	3	1.0
GO:0031325	biological_process	positive regulation of cellular metabolic process	3	3	1.0
GO:0030198	biological_process	extracellular matrix organization	3	3	1.0
