# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Mon Sep 24 19:41:59 PDT 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0030279	biological_process	negative regulation of ossification	5	5	1.0
GO:0007165	biological_process	signal transduction	5	5	1.0
GO:0007010	biological_process	cytoskeleton organization	5	5	1.0
GO:0002637	biological_process	regulation of immunoglobulin production	5	5	1.0
GO:0045069	biological_process	regulation of viral genome replication	5	5	1.0
GO:0045071	biological_process	negative regulation of viral genome replication	5	5	1.0
GO:0045073	biological_process	regulation of chemokine biosynthetic process	5	5	1.0
GO:0000060	biological_process	protein import into nucleus, translocation	5	5	1.0
GO:0065003	biological_process	macromolecular complex assembly	5	5	1.0
GO:0045080	biological_process	positive regulation of chemokine biosynthetic process	5	5	1.0
GO:0065007	biological_process	biological regulation	5	5	1.0
GO:0065008	biological_process	regulation of biological quality	5	5	1.0
GO:0065009	biological_process	regulation of molecular function	5	5	1.0
GO:0098857	cellular_component	membrane microdomain	5	5	1.0
GO:0032496	biological_process	response to lipopolysaccharide	5	5	1.0
GO:0010883	biological_process	regulation of lipid storage	5	5	1.0
GO:0043900	biological_process	regulation of multi-organism process	5	5	1.0
GO:0009653	biological_process	anatomical structure morphogenesis	5	5	1.0
GO:0043901	biological_process	negative regulation of multi-organism process	5	5	1.0
GO:0007346	biological_process	regulation of mitotic cell cycle	5	5	1.0
GO:0032501	biological_process	multicellular organismal process	5	5	1.0
GO:0043903	biological_process	regulation of symbiosis, encompassing mutualism through parasitism	5	5	1.0
GO:0010888	biological_process	negative regulation of lipid storage	5	5	1.0
GO:0032502	biological_process	developmental process	5	5	1.0
GO:2000377	biological_process	regulation of reactive oxygen species metabolic process	5	5	1.0
GO:0030316	biological_process	osteoclast differentiation	5	5	1.0
GO:0010893	biological_process	positive regulation of steroid biosynthetic process	5	5	1.0
GO:1903034	biological_process	regulation of response to wounding	5	5	1.0
GO:1903036	biological_process	positive regulation of response to wounding	5	5	1.0
GO:0032515	biological_process	negative regulation of phosphoprotein phosphatase activity	5	5	1.0
GO:0002673	biological_process	regulation of acute inflammatory response	5	5	1.0
GO:0002675	biological_process	positive regulation of acute inflammatory response	5	5	1.0
GO:0002676	biological_process	regulation of chronic inflammatory response	5	5	1.0
GO:0051704	biological_process	multi-organism process	5	5	1.0
GO:0002678	biological_process	positive regulation of chronic inflammatory response	5	5	1.0
GO:0002682	biological_process	regulation of immune system process	5	5	1.0
GO:0035556	biological_process	intracellular signal transduction	5	5	1.0
GO:0030334	biological_process	regulation of cell migration	5	5	1.0
GO:0002683	biological_process	negative regulation of immune system process	5	5	1.0
GO:0030335	biological_process	positive regulation of cell migration	5	5	1.0
GO:0002684	biological_process	positive regulation of immune system process	5	5	1.0
GO:0002685	biological_process	regulation of leukocyte migration	5	5	1.0
GO:0051716	biological_process	cellular response to stimulus	5	5	1.0
GO:0043933	biological_process	macromolecular complex subunit organization	5	5	1.0
GO:0045121	cellular_component	membrane raft	5	5	1.0
GO:0002687	biological_process	positive regulation of leukocyte migration	5	5	1.0
GO:0060759	biological_process	regulation of response to cytokine stimulus	5	5	1.0
GO:0045123	biological_process	cellular extravasation	5	5	1.0
GO:0034613	biological_process	cellular protein localization	5	5	1.0
GO:0010921	biological_process	regulation of phosphatase activity	5	5	1.0
GO:0010923	biological_process	negative regulation of phosphatase activity	5	5	1.0
GO:0008104	biological_process	protein localization	5	5	1.0
GO:0002697	biological_process	regulation of immune effector process	5	5	1.0
GO:0009889	biological_process	regulation of biosynthetic process	5	5	1.0
GO:0022607	biological_process	cellular component assembly	5	5	1.0
GO:0002698	biological_process	negative regulation of immune effector process	5	5	1.0
GO:0009890	biological_process	negative regulation of biosynthetic process	5	5	1.0
GO:0002699	biological_process	positive regulation of immune effector process	5	5	1.0
GO:0002700	biological_process	regulation of production of molecular mediator of immune response	5	5	1.0
GO:0009891	biological_process	positive regulation of biosynthetic process	5	5	1.0
GO:0009892	biological_process	negative regulation of metabolic process	5	5	1.0
GO:0002701	biological_process	negative regulation of production of molecular mediator of immune response	5	5	1.0
GO:0009893	biological_process	positive regulation of metabolic process	5	5	1.0
GO:0009894	biological_process	regulation of catabolic process	5	5	1.0
GO:0002703	biological_process	regulation of leukocyte mediated immunity	5	5	1.0
GO:0009895	biological_process	negative regulation of catabolic process	5	5	1.0
GO:0009896	biological_process	positive regulation of catabolic process	5	5	1.0
GO:0002705	biological_process	positive regulation of leukocyte mediated immunity	5	5	1.0
GO:0002706	biological_process	regulation of lymphocyte mediated immunity	5	5	1.0
GO:0009897	cellular_component	external side of plasma membrane	5	5	1.0
GO:0002708	biological_process	positive regulation of lymphocyte mediated immunity	5	5	1.0
GO:0000122	biological_process	negative regulation of transcription from RNA polymerase II promoter	5	5	1.0
GO:0009887	biological_process	organ morphogenesis	5	5	1.0
GO:0002712	biological_process	regulation of B cell mediated immunity	5	5	1.0
GO:0010941	biological_process	regulation of cell death	5	5	1.0
GO:0002714	biological_process	positive regulation of B cell mediated immunity	5	5	1.0
GO:0010942	biological_process	positive regulation of cell death	5	5	1.0
GO:0002718	biological_process	regulation of cytokine production involved in immune response	5	5	1.0
GO:0002719	biological_process	negative regulation of cytokine production involved in immune response	5	5	1.0
GO:0010950	biological_process	positive regulation of endopeptidase activity	5	5	1.0
GO:0005887	cellular_component	integral component of plasma membrane	5	5	1.0
GO:0010952	biological_process	positive regulation of peptidase activity	5	5	1.0
GO:0005125	molecular_function	cytokine activity	5	5	1.0
GO:0005126	molecular_function	cytokine receptor binding	5	5	1.0
GO:0080090	biological_process	regulation of primary metabolic process	5	5	1.0
GO:0002739	biological_process	regulation of cytokine secretion involved in immune response	5	5	1.0
GO:0048513	biological_process	organ development	5	5	1.0
GO:0002740	biological_process	negative regulation of cytokine secretion involved in immune response	5	5	1.0
GO:0045184	biological_process	establishment of protein localization	5	5	1.0
GO:0000165	biological_process	MAPK cascade	5	5	1.0
GO:0048518	biological_process	positive regulation of biological process	5	5	1.0
GO:0048519	biological_process	negative regulation of biological process	5	5	1.0
GO:0048522	biological_process	positive regulation of cellular process	5	5	1.0
GO:0048523	biological_process	negative regulation of cellular process	5	5	1.0
GO:1901031	biological_process	regulation of response to reactive oxygen species	5	5	1.0
GO:0048525	biological_process	negative regulation of viral process	5	5	1.0
GO:1901033	biological_process	positive regulation of response to reactive oxygen species	5	5	1.0
GO:0002761	biological_process	regulation of myeloid leukocyte differentiation	5	5	1.0
GO:0051797	biological_process	regulation of hair follicle development	5	5	1.0
GO:0051798	biological_process	positive regulation of hair follicle development	5	5	1.0
GO:0002763	biological_process	positive regulation of myeloid leukocyte differentiation	5	5	1.0
GO:0000185	biological_process	activation of MAPKKK activity	5	5	1.0
GO:0000187	biological_process	activation of MAPK activity	5	5	1.0
GO:0048545	biological_process	response to steroid hormone	5	5	1.0
GO:0009966	biological_process	regulation of signal transduction	5	5	1.0
GO:0009967	biological_process	positive regulation of signal transduction	5	5	1.0
GO:0044126	biological_process	regulation of growth of symbiont in host	5	5	1.0
GO:0009968	biological_process	negative regulation of signal transduction	5	5	1.0
GO:1903140	biological_process	regulation of establishment of endothelial barrier	5	5	1.0
GO:0050673	biological_process	epithelial cell proliferation	5	5	1.0
GO:0005164	molecular_function	tumor necrosis factor receptor binding	5	5	1.0
GO:0044130	biological_process	negative regulation of growth of symbiont in host	5	5	1.0
GO:0050678	biological_process	regulation of epithelial cell proliferation	5	5	1.0
GO:0080134	biological_process	regulation of response to stress	5	5	1.0
GO:0006355	biological_process	regulation of transcription, DNA-templated	5	5	1.0
GO:0080135	biological_process	regulation of cellular response to stress	5	5	1.0
GO:0050680	biological_process	negative regulation of epithelial cell proliferation	5	5	1.0
GO:0006357	biological_process	regulation of transcription from RNA polymerase II promoter	5	5	1.0
GO:0048565	biological_process	digestive tract development	5	5	1.0
GO:0033674	biological_process	positive regulation of kinase activity	5	5	1.0
GO:0048566	biological_process	embryonic digestive tract development	5	5	1.0
GO:1902105	biological_process	regulation of leukocyte differentiation	5	5	1.0
GO:0048568	biological_process	embryonic organ development	5	5	1.0
GO:1902107	biological_process	positive regulation of leukocyte differentiation	5	5	1.0
GO:0002791	biological_process	regulation of peptide secretion	5	5	1.0
GO:0005515	molecular_function	protein binding	5	5	1.0
GO:0009986	cellular_component	cell surface	5	5	1.0
GO:0009987	biological_process	cellular process	5	5	1.0
GO:0032642	biological_process	regulation of chemokine production	5	5	1.0
GO:0097159	molecular_function	organic cyclic compound binding	5	5	1.0
GO:1902115	biological_process	regulation of organelle assembly	5	5	1.0
GO:1902117	biological_process	positive regulation of organelle assembly	5	5	1.0
GO:0048583	biological_process	regulation of response to stimulus	5	5	1.0
GO:0032649	biological_process	regulation of interferon-gamma production	5	5	1.0
GO:0048584	biological_process	positive regulation of response to stimulus	5	5	1.0
GO:0048585	biological_process	negative regulation of response to stimulus	5	5	1.0
GO:0046324	biological_process	regulation of glucose import	5	5	1.0
GO:0046325	biological_process	negative regulation of glucose import	5	5	1.0
GO:0046328	biological_process	regulation of JNK cascade	5	5	1.0
GO:0050707	biological_process	regulation of cytokine secretion	5	5	1.0
GO:0046330	biological_process	positive regulation of JNK cascade	5	5	1.0
GO:0050708	biological_process	regulation of protein secretion	5	5	1.0
GO:0050709	biological_process	negative regulation of protein secretion	5	5	1.0
GO:0050710	biological_process	negative regulation of cytokine secretion	5	5	1.0
GO:0050714	biological_process	positive regulation of protein secretion	5	5	1.0
GO:0050715	biological_process	positive regulation of cytokine secretion	5	5	1.0
GO:0002819	biological_process	regulation of adaptive immune response	5	5	1.0
GO:1901099	biological_process	negative regulation of signal transduction in absence of ligand	5	5	1.0
GO:0002821	biological_process	positive regulation of adaptive immune response	5	5	1.0
GO:0002822	biological_process	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	5	5	1.0
GO:0019899	molecular_function	enzyme binding	5	5	1.0
GO:0002824	biological_process	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	5	5	1.0
GO:0097190	biological_process	apoptotic signaling pathway	5	5	1.0
GO:0071216	biological_process	cellular response to biotic stimulus	5	5	1.0
GO:0097191	biological_process	extrinsic apoptotic signaling pathway	5	5	1.0
GO:0032675	biological_process	regulation of interleukin-6 production	5	5	1.0
GO:0050727	biological_process	regulation of inflammatory response	5	5	1.0
GO:0071219	biological_process	cellular response to molecule of bacterial origin	5	5	1.0
GO:0032677	biological_process	regulation of interleukin-8 production	5	5	1.0
GO:0097193	biological_process	intrinsic apoptotic signaling pathway	5	5	1.0
GO:0050729	biological_process	positive regulation of inflammatory response	5	5	1.0
GO:0006417	biological_process	regulation of translation	5	5	1.0
GO:0071222	biological_process	cellular response to lipopolysaccharide	5	5	1.0
GO:0044087	biological_process	regulation of cellular component biogenesis	5	5	1.0
GO:0010033	biological_process	response to organic substance	5	5	1.0
GO:0031620	biological_process	regulation of fever generation	5	5	1.0
GO:0044089	biological_process	positive regulation of cellular component biogenesis	5	5	1.0
GO:0097202	biological_process	activation of cysteine-type endopeptidase activity	5	5	1.0
GO:0031622	biological_process	positive regulation of fever generation	5	5	1.0
GO:0071229	biological_process	cellular response to acid chemical	5	5	1.0
GO:0044092	biological_process	negative regulation of molecular function	5	5	1.0
GO:0044093	biological_process	positive regulation of molecular function	5	5	1.0
GO:0042990	biological_process	regulation of transcription factor import into nucleus	5	5	1.0
GO:0042993	biological_process	positive regulation of transcription factor import into nucleus	5	5	1.0
GO:0005622	cellular_component	intracellular	5	5	1.0
GO:0014070	biological_process	response to organic cyclic compound	5	5	1.0
GO:0070201	biological_process	regulation of establishment of protein localization	5	5	1.0
GO:0031638	biological_process	zymogen activation	5	5	1.0
GO:0051896	biological_process	regulation of protein kinase B signaling	5	5	1.0
GO:0051897	biological_process	positive regulation of protein kinase B signaling	5	5	1.0
GO:0006446	biological_process	regulation of translational initiation	5	5	1.0
GO:0001817	biological_process	regulation of cytokine production	5	5	1.0
GO:0006447	biological_process	regulation of translational initiation by iron	5	5	1.0
GO:0001818	biological_process	negative regulation of cytokine production	5	5	1.0
GO:0001819	biological_process	positive regulation of cytokine production	5	5	1.0
GO:0002861	biological_process	regulation of inflammatory response to antigenic stimulus	5	5	1.0
GO:0005575	cellular_component	cellular_component	5	5	1.0
GO:0055037	cellular_component	recycling endosome	5	5	1.0
GO:0002863	biological_process	positive regulation of inflammatory response to antigenic stimulus	5	5	1.0
GO:0031650	biological_process	regulation of heat generation	5	5	1.0
GO:0048660	biological_process	regulation of smooth muscle cell proliferation	5	5	1.0
GO:0006461	biological_process	protein complex assembly	5	5	1.0
GO:0048661	biological_process	positive regulation of smooth muscle cell proliferation	5	5	1.0
GO:0031652	biological_process	positive regulation of heat generation	5	5	1.0
GO:0032715	biological_process	negative regulation of interleukin-6 production	5	5	1.0
GO:0050764	biological_process	regulation of phagocytosis	5	5	1.0
GO:0006464	biological_process	cellular protein modification process	5	5	1.0
GO:0050766	biological_process	positive regulation of phagocytosis	5	5	1.0
GO:0006468	biological_process	protein phosphorylation	5	5	1.0
GO:0002874	biological_process	regulation of chronic inflammatory response to antigenic stimulus	5	5	1.0
GO:0032722	biological_process	positive regulation of chemokine production	5	5	1.0
GO:0002876	biological_process	positive regulation of chronic inflammatory response to antigenic stimulus	5	5	1.0
GO:0031663	biological_process	lipopolysaccharide-mediated signaling pathway	5	5	1.0
GO:0050776	biological_process	regulation of immune response	5	5	1.0
GO:0050777	biological_process	negative regulation of immune response	5	5	1.0
GO:0050778	biological_process	positive regulation of immune response	5	5	1.0
GO:0032729	biological_process	positive regulation of interferon-gamma production	5	5	1.0
GO:0044144	biological_process	modulation of growth of symbiont involved in interaction with host	5	5	1.0
GO:0002889	biological_process	regulation of immunoglobulin mediated immune response	5	5	1.0
GO:0044146	biological_process	negative regulation of growth of symbiont involved in interaction with host	5	5	1.0
GO:0002891	biological_process	positive regulation of immunoglobulin mediated immune response	5	5	1.0
GO:0050789	biological_process	regulation of biological process	5	5	1.0
GO:0050790	biological_process	regulation of catalytic activity	5	5	1.0
GO:0016021	cellular_component	integral component of membrane	5	5	1.0
GO:0050792	biological_process	regulation of viral process	5	5	1.0
GO:0050793	biological_process	regulation of developmental process	5	5	1.0
GO:0050794	biological_process	regulation of cellular process	5	5	1.0
GO:0006915	biological_process	apoptotic process	5	5	1.0
GO:0032755	biological_process	positive regulation of interleukin-6 production	5	5	1.0
GO:0043062	biological_process	extracellular structure organization	5	5	1.0
GO:0032757	biological_process	positive regulation of interleukin-8 production	5	5	1.0
GO:0043065	biological_process	positive regulation of apoptotic process	5	5	1.0
GO:0043067	biological_process	regulation of programmed cell death	5	5	1.0
GO:0043068	biological_process	positive regulation of programmed cell death	5	5	1.0
GO:0006508	biological_process	proteolysis	5	5	1.0
GO:0043069	biological_process	negative regulation of programmed cell death	5	5	1.0
GO:0071310	biological_process	cellular response to organic substance	5	5	1.0
GO:0016485	biological_process	protein processing	5	5	1.0
GO:0002920	biological_process	regulation of humoral immune response	5	5	1.0
GO:0097285	biological_process	cell-type specific apoptotic process	5	5	1.0
GO:0071312	biological_process	cellular response to alkaloid	5	5	1.0
GO:0032768	biological_process	regulation of monooxygenase activity	5	5	1.0
GO:0002922	biological_process	positive regulation of humoral immune response	5	5	1.0
GO:0002923	biological_process	regulation of humoral immune response mediated by circulating immunoglobulin	5	5	1.0
GO:0032770	biological_process	positive regulation of monooxygenase activity	5	5	1.0
GO:0002925	biological_process	positive regulation of humoral immune response mediated by circulating immunoglobulin	5	5	1.0
GO:0071316	biological_process	cellular response to nicotine	5	5	1.0
GO:0009058	biological_process	biosynthetic process	5	5	1.0
GO:0009059	biological_process	macromolecule biosynthetic process	5	5	1.0
GO:0043085	biological_process	positive regulation of catalytic activity	5	5	1.0
GO:0043086	biological_process	negative regulation of catalytic activity	5	5	1.0
GO:0001891	cellular_component	phagocytic cup	5	5	1.0
GO:1900180	biological_process	regulation of protein localization to nucleus	5	5	1.0
GO:0040008	biological_process	regulation of growth	5	5	1.0
GO:0016043	biological_process	cellular component organization	5	5	1.0
GO:1900182	biological_process	positive regulation of protein localization to nucleus	5	5	1.0
GO:0040011	biological_process	locomotion	5	5	1.0
GO:1901222	biological_process	regulation of NIK/NF-kappaB signaling	5	5	1.0
GO:0040012	biological_process	regulation of locomotion	5	5	1.0
GO:1901224	biological_process	positive regulation of NIK/NF-kappaB signaling	5	5	1.0
GO:0040017	biological_process	positive regulation of locomotion	5	5	1.0
GO:0061024	biological_process	membrane organization	5	5	1.0
GO:0032800	biological_process	receptor biosynthetic process	5	5	1.0
GO:0043112	biological_process	receptor metabolic process	5	5	1.0
GO:0070302	biological_process	regulation of stress-activated protein kinase signaling cascade	5	5	1.0
GO:0030656	biological_process	regulation of vitamin metabolic process	5	5	1.0
GO:0070304	biological_process	positive regulation of stress-activated protein kinase signaling cascade	5	5	1.0
GO:0043122	biological_process	regulation of I-kappaB kinase/NF-kappaB signaling	5	5	1.0
GO:0043123	biological_process	positive regulation of I-kappaB kinase/NF-kappaB signaling	5	5	1.0
GO:0045414	biological_process	regulation of interleukin-8 biosynthetic process	5	5	1.0
GO:0045416	biological_process	positive regulation of interleukin-8 biosynthetic process	5	5	1.0
GO:0032813	molecular_function	tumor necrosis factor receptor superfamily binding	5	5	1.0
GO:0061046	biological_process	regulation of branching involved in lung morphogenesis	5	5	1.0
GO:0001932	biological_process	regulation of protein phosphorylation	5	5	1.0
GO:0050896	biological_process	response to stimulus	5	5	1.0
GO:0019216	biological_process	regulation of lipid metabolic process	5	5	1.0
GO:0061048	biological_process	negative regulation of branching involved in lung morphogenesis	5	5	1.0
GO:0001934	biological_process	positive regulation of protein phosphorylation	5	5	1.0
GO:0019218	biological_process	regulation of steroid metabolic process	5	5	1.0
GO:0019219	biological_process	regulation of nucleobase-containing compound metabolic process	5	5	1.0
GO:0019220	biological_process	regulation of phosphate metabolic process	5	5	1.0
GO:0050900	biological_process	leukocyte migration	5	5	1.0
GO:0001936	biological_process	regulation of endothelial cell proliferation	5	5	1.0
GO:0019221	biological_process	cytokine-mediated signaling pathway	5	5	1.0
GO:0001937	biological_process	negative regulation of endothelial cell proliferation	5	5	1.0
GO:0050796	biological_process	regulation of insulin secretion	5	5	1.0
GO:0050901	biological_process	leukocyte tethering or rolling	5	5	1.0
GO:0045428	biological_process	regulation of nitric oxide biosynthetic process	5	5	1.0
GO:0019222	biological_process	regulation of metabolic process	5	5	1.0
GO:0045429	biological_process	positive regulation of nitric oxide biosynthetic process	5	5	1.0
GO:0050810	biological_process	regulation of steroid biosynthetic process	5	5	1.0
GO:0044237	biological_process	cellular metabolic process	5	5	1.0
GO:0044238	biological_process	primary metabolic process	5	5	1.0
GO:0045727	biological_process	positive regulation of translation	5	5	1.0
GO:0045935	biological_process	positive regulation of nucleobase-containing compound metabolic process	5	5	1.0
GO:0046889	biological_process	positive regulation of lipid biosynthetic process	5	5	1.0
GO:1903347	biological_process	negative regulation of bicellular tight junction assembly	5	5	1.0
GO:0032844	biological_process	regulation of homeostatic process	5	5	1.0
GO:0001959	biological_process	regulation of cytokine-mediated signaling pathway	5	5	1.0
GO:0032846	biological_process	positive regulation of homeostatic process	5	5	1.0
GO:0005488	molecular_function	binding	5	5	1.0
GO:0042035	biological_process	regulation of cytokine biosynthetic process	5	5	1.0
GO:1904407	biological_process	positive regulation of nitric oxide metabolic process	5	5	1.0
GO:0044260	biological_process	cellular macromolecule metabolic process	5	5	1.0
GO:0043170	biological_process	macromolecule metabolic process	5	5	1.0
GO:0032872	biological_process	regulation of stress-activated MAPK cascade	5	5	1.0
GO:0071396	biological_process	cellular response to lipid	5	5	1.0
GO:0044267	biological_process	cellular protein metabolic process	5	5	1.0
GO:0032874	biological_process	positive regulation of stress-activated MAPK cascade	5	5	1.0
GO:0032879	biological_process	regulation of localization	5	5	1.0
GO:0032880	biological_process	regulation of protein localization	5	5	1.0
GO:0071407	biological_process	cellular response to organic cyclic compound	5	5	1.0
GO:0070372	biological_process	regulation of ERK1 and ERK2 cascade	5	5	1.0
GO:0044281	biological_process	small molecule metabolic process	5	5	1.0
GO:0070374	biological_process	positive regulation of ERK1 and ERK2 cascade	5	5	1.0
GO:0030730	biological_process	sequestering of triglyceride	5	5	1.0
GO:0071417	biological_process	cellular response to organonitrogen compound	5	5	1.0
GO:0043200	biological_process	response to amino acid	5	5	1.0
GO:0043207	biological_process	response to external biotic stimulus	5	5	1.0
GO:0015031	biological_process	protein transport	5	5	1.0
GO:0010243	biological_process	response to organonitrogen compound	5	5	1.0
GO:0043226	cellular_component	organelle	5	5	1.0
GO:0043227	cellular_component	membrane-bounded organelle	5	5	1.0
GO:0002020	molecular_function	protease binding	5	5	1.0
GO:0043229	cellular_component	intracellular organelle	5	5	1.0
GO:0048856	biological_process	anatomical structure development	5	5	1.0
GO:1903426	biological_process	regulation of reactive oxygen species biosynthetic process	5	5	1.0
GO:0019318	biological_process	hexose metabolic process	5	5	1.0
GO:1903428	biological_process	positive regulation of reactive oxygen species biosynthetic process	5	5	1.0
GO:0050994	biological_process	regulation of lipid catabolic process	5	5	1.0
GO:0050995	biological_process	negative regulation of lipid catabolic process	5	5	1.0
GO:0042108	biological_process	positive regulation of cytokine biosynthetic process	5	5	1.0
GO:0043242	biological_process	negative regulation of protein complex disassembly	5	5	1.0
GO:0043243	biological_process	positive regulation of protein complex disassembly	5	5	1.0
GO:0043244	biological_process	regulation of protein complex disassembly	5	5	1.0
GO:0048869	biological_process	cellular developmental process	5	5	1.0
GO:0048870	biological_process	cell motility	5	5	1.0
GO:0005102	molecular_function	receptor binding	5	5	1.0
GO:0007155	biological_process	cell adhesion	5	5	1.0
GO:0043254	biological_process	regulation of protein complex assembly	5	5	1.0
GO:1901363	molecular_function	heterocyclic compound binding	5	5	1.0
GO:0042127	biological_process	regulation of cell proliferation	5	5	1.0
GO:2000810	biological_process	regulation of bicellular tight junction assembly	5	5	1.0
GO:0051023	biological_process	regulation of immunoglobulin secretion	5	5	1.0
GO:0090087	biological_process	regulation of peptide transport	5	5	1.0
GO:0008150	biological_process	biological_process	5	5	1.0
GO:0043279	biological_process	response to alkaloid	5	5	1.0
GO:0043280	biological_process	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	5	5	1.0
GO:0051043	biological_process	regulation of membrane protein ectodomain proteolysis	5	5	1.0
GO:0043281	biological_process	regulation of cysteine-type endopeptidase activity involved in apoptotic process	5	5	1.0
GO:0051044	biological_process	positive regulation of membrane protein ectodomain proteolysis	5	5	1.0
GO:0071495	biological_process	cellular response to endogenous stimulus	5	5	1.0
GO:0051046	biological_process	regulation of secretion	5	5	1.0
GO:0051047	biological_process	positive regulation of secretion	5	5	1.0
GO:0033993	biological_process	response to lipid	5	5	1.0
GO:0051048	biological_process	negative regulation of secretion	5	5	1.0
GO:0051049	biological_process	regulation of transport	5	5	1.0
GO:0072577	biological_process	endothelial cell apoptotic process	5	5	1.0
GO:0051050	biological_process	positive regulation of transport	5	5	1.0
GO:0051051	biological_process	negative regulation of transport	5	5	1.0
GO:0005615	cellular_component	extracellular space	5	5	1.0
GO:0042176	biological_process	regulation of protein catabolic process	5	5	1.0
GO:0016265	biological_process	death	5	5	1.0
GO:0045595	biological_process	regulation of cell differentiation	5	5	1.0
GO:0045596	biological_process	negative regulation of cell differentiation	5	5	1.0
GO:0043066	biological_process	negative regulation of apoptotic process	5	5	1.0
GO:0045597	biological_process	positive regulation of cell differentiation	5	5	1.0
GO:0045598	biological_process	regulation of fat cell differentiation	5	5	1.0
GO:0045599	biological_process	negative regulation of fat cell differentiation	5	5	1.0
GO:1903506	biological_process	regulation of nucleic acid-templated transcription	5	5	1.0
GO:1903507	biological_process	negative regulation of nucleic acid-templated transcription	5	5	1.0
GO:0045601	biological_process	regulation of endothelial cell differentiation	5	5	1.0
GO:1903508	biological_process	positive regulation of nucleic acid-templated transcription	5	5	1.0
GO:0051090	biological_process	regulation of sequence-specific DNA binding transcription factor activity	5	5	1.0
GO:0051091	biological_process	positive regulation of sequence-specific DNA binding transcription factor activity	5	5	1.0
GO:0051092	biological_process	positive regulation of NF-kappaB transcription factor activity	5	5	1.0
GO:0051093	biological_process	negative regulation of developmental process	5	5	1.0
GO:0051094	biological_process	positive regulation of developmental process	5	5	1.0
GO:0030856	biological_process	regulation of epithelial cell differentiation	5	5	1.0
GO:0035094	biological_process	response to nicotine	5	5	1.0
GO:0090153	biological_process	regulation of sphingolipid biosynthetic process	5	5	1.0
GO:0090154	biological_process	positive regulation of sphingolipid biosynthetic process	5	5	1.0
GO:0044421	cellular_component	extracellular region part	5	5	1.0
GO:0030865	biological_process	cortical cytoskeleton organization	5	5	1.0
GO:0044424	cellular_component	intracellular part	5	5	1.0
GO:0030866	biological_process	cortical actin cytoskeleton organization	5	5	1.0
GO:1900407	biological_process	regulation of cellular response to oxidative stress	5	5	1.0
GO:0044425	cellular_component	membrane part	5	5	1.0
