# MetaGOmics GO report
# MetaGOmics version: 0.1.1
# Run date: Wed Nov 28 14:05:23 PST 2018
GO acc	GO aspect	GO name	count	total count	ratio
GO:0045184	biological_process	establishment of protein localization	2	2	1.0
GO:0000165	biological_process	MAPK cascade	2	2	1.0
GO:0048518	biological_process	positive regulation of biological process	2	2	1.0
GO:0048519	biological_process	negative regulation of biological process	2	2	1.0
GO:0048522	biological_process	positive regulation of cellular process	2	2	1.0
GO:0048523	biological_process	negative regulation of cellular process	2	2	1.0
GO:0048525	biological_process	negative regulation of viral process	2	2	1.0
GO:0002761	biological_process	regulation of myeloid leukocyte differentiation	2	2	1.0
GO:0002762	biological_process	negative regulation of myeloid leukocyte differentiation	2	2	1.0
GO:0000187	biological_process	activation of MAPK activity	2	2	1.0
GO:0034698	biological_process	response to gonadotropin	2	2	1.0
GO:0009966	biological_process	regulation of signal transduction	2	2	1.0
GO:0009967	biological_process	positive regulation of signal transduction	2	2	1.0
GO:0009968	biological_process	negative regulation of signal transduction	2	2	1.0
GO:0012506	cellular_component	vesicle membrane	2	2	1.0
GO:0006351	biological_process	transcription, DNA-templated	2	2	1.0
GO:0051817	biological_process	modification of morphology or physiology of other organism involved in symbiotic interaction	2	2	1.0
GO:0080134	biological_process	regulation of response to stress	2	2	1.0
GO:0006355	biological_process	regulation of transcription, DNA-templated	2	2	1.0
GO:0080135	biological_process	regulation of cellular response to stress	2	2	1.0
GO:0033674	biological_process	positive regulation of kinase activity	2	2	1.0
GO:1902105	biological_process	regulation of leukocyte differentiation	2	2	1.0
GO:1902106	biological_process	negative regulation of leukocyte differentiation	2	2	1.0
GO:0005515	molecular_function	protein binding	2	2	1.0
GO:0009986	cellular_component	cell surface	2	2	1.0
GO:0014013	biological_process	regulation of gliogenesis	2	2	1.0
GO:0009987	biological_process	cellular process	2	2	1.0
GO:0014015	biological_process	positive regulation of gliogenesis	2	2	1.0
GO:0097159	molecular_function	organic cyclic compound binding	2	2	1.0
GO:0033688	biological_process	regulation of osteoblast proliferation	2	2	1.0
GO:0048583	biological_process	regulation of response to stimulus	2	2	1.0
GO:0030414	molecular_function	peptidase inhibitor activity	2	2	1.0
GO:0033690	biological_process	positive regulation of osteoblast proliferation	2	2	1.0
GO:0048584	biological_process	positive regulation of response to stimulus	2	2	1.0
GO:0048585	biological_process	negative regulation of response to stimulus	2	2	1.0
GO:0044057	biological_process	regulation of system process	2	2	1.0
GO:0046328	biological_process	regulation of JNK cascade	2	2	1.0
GO:0046330	biological_process	positive regulation of JNK cascade	2	2	1.0
GO:0010008	cellular_component	endosome membrane	2	2	1.0
GO:0051851	biological_process	modification by host of symbiont morphology or physiology	2	2	1.0
GO:0001775	biological_process	cell activation	2	2	1.0
GO:0070167	biological_process	regulation of biomineral tissue development	2	2	1.0
GO:0070169	biological_process	positive regulation of biomineral tissue development	2	2	1.0
GO:0030500	biological_process	regulation of bone mineralization	2	2	1.0
GO:0030501	biological_process	positive regulation of bone mineralization	2	2	1.0
GO:0034755	biological_process	iron ion transmembrane transport	2	2	1.0
GO:0005215	molecular_function	transporter activity	2	2	1.0
GO:0002831	biological_process	regulation of response to biotic stimulus	2	2	1.0
GO:0002832	biological_process	negative regulation of response to biotic stimulus	2	2	1.0
GO:0032680	biological_process	regulation of tumor necrosis factor production	2	2	1.0
GO:0010033	biological_process	response to organic substance	2	2	1.0
GO:0010035	biological_process	response to inorganic substance	2	2	1.0
GO:0035821	biological_process	modification of morphology or physiology of other organism	2	2	1.0
GO:0010039	biological_process	response to iron ion	2	2	1.0
GO:0044092	biological_process	negative regulation of molecular function	2	2	1.0
GO:0044093	biological_process	positive regulation of molecular function	2	2	1.0
GO:0034774	cellular_component	secretory granule lumen	2	2	1.0
GO:0014070	biological_process	response to organic cyclic compound	2	2	1.0
GO:0071241	biological_process	cellular response to inorganic substance	2	2	1.0
GO:0014074	biological_process	response to purine-containing compound	2	2	1.0
GO:1990459	molecular_function	transferrin receptor binding	2	2	1.0
GO:0017171	molecular_function	serine hydrolase activity	2	2	1.0
GO:0031640	biological_process	killing of cells of other organism	2	2	1.0
GO:0001817	biological_process	regulation of cytokine production	2	2	1.0
GO:0031641	biological_process	regulation of myelination	2	2	1.0
GO:0071248	biological_process	cellular response to metal ion	2	2	1.0
GO:0001818	biological_process	negative regulation of cytokine production	2	2	1.0
GO:0031643	biological_process	positive regulation of myelination	2	2	1.0
GO:0031644	biological_process	regulation of neurological system process	2	2	1.0
GO:0005575	cellular_component	cellular_component	2	2	1.0
GO:0031646	biological_process	positive regulation of neurological system process	2	2	1.0
GO:0055037	cellular_component	recycling endosome	2	2	1.0
GO:0031647	biological_process	regulation of protein stability	2	2	1.0
GO:0045321	biological_process	leukocyte activation	2	2	1.0
GO:0006464	biological_process	cellular protein modification process	2	2	1.0
GO:0050767	biological_process	regulation of neurogenesis	2	2	1.0
GO:0050769	biological_process	positive regulation of neurogenesis	2	2	1.0
GO:0006468	biological_process	protein phosphorylation	2	2	1.0
GO:0004175	molecular_function	endopeptidase activity	2	2	1.0
GO:0031664	biological_process	regulation of lipopolysaccharide-mediated signaling pathway	2	2	1.0
GO:0031665	biological_process	negative regulation of lipopolysaccharide-mediated signaling pathway	2	2	1.0
GO:0022857	molecular_function	transmembrane transporter activity	2	2	1.0
GO:0071281	biological_process	cellular response to iron ion	2	2	1.0
GO:0050789	biological_process	regulation of biological process	2	2	1.0
GO:0055065	biological_process	metal ion homeostasis	2	2	1.0
GO:0050790	biological_process	regulation of catalytic activity	2	2	1.0
GO:0050792	biological_process	regulation of viral process	2	2	1.0
GO:0050793	biological_process	regulation of developmental process	2	2	1.0
GO:0019898	cellular_component	extrinsic component of membrane	2	2	1.0
GO:0050794	biological_process	regulation of cellular process	2	2	1.0
GO:0006915	biological_process	apoptotic process	2	2	1.0
GO:0055072	biological_process	iron ion homeostasis	2	2	1.0
GO:0055076	biological_process	transition metal ion homeostasis	2	2	1.0
GO:0055080	biological_process	cation homeostasis	2	2	1.0
GO:0055082	biological_process	cellular chemical homeostasis	2	2	1.0
GO:0055085	biological_process	transmembrane transport	2	2	1.0
GO:0051960	biological_process	regulation of nervous system development	2	2	1.0
GO:0043067	biological_process	regulation of programmed cell death	2	2	1.0
GO:0006508	biological_process	proteolysis	2	2	1.0
GO:0051962	biological_process	positive regulation of nervous system development	2	2	1.0
GO:0043069	biological_process	negative regulation of programmed cell death	2	2	1.0
GO:1900157	biological_process	regulation of bone mineralization involved in bone maturation	2	2	1.0
GO:0016023	cellular_component	cytoplasmic membrane-bounded vesicle	2	2	1.0
GO:1900159	biological_process	positive regulation of bone mineralization involved in bone maturation	2	2	1.0
GO:0071310	biological_process	cellular response to organic substance	2	2	1.0
GO:0097286	biological_process	iron ion import	2	2	1.0
GO:0009058	biological_process	biosynthetic process	2	2	1.0
GO:0009059	biological_process	macromolecule biosynthetic process	2	2	1.0
GO:0032774	biological_process	RNA biosynthetic process	2	2	1.0
GO:0043085	biological_process	positive regulation of catalytic activity	2	2	1.0
GO:0071320	biological_process	cellular response to cAMP	2	2	1.0
GO:0043086	biological_process	negative regulation of catalytic activity	2	2	1.0
GO:0032780	biological_process	negative regulation of ATPase activity	2	2	1.0
GO:0001894	biological_process	tissue homeostasis	2	2	1.0
GO:0001895	biological_process	retina homeostasis	2	2	1.0
GO:0016043	biological_process	cellular component organization	2	2	1.0
GO:0040012	biological_process	regulation of locomotion	2	2	1.0
GO:0001906	biological_process	cell killing	2	2	1.0
GO:0040017	biological_process	positive regulation of locomotion	2	2	1.0
GO:1900190	biological_process	regulation of single-species biofilm formation	2	2	1.0
GO:0061024	biological_process	membrane organization	2	2	1.0
GO:1900191	biological_process	negative regulation of single-species biofilm formation	2	2	1.0
GO:0070302	biological_process	regulation of stress-activated protein kinase signaling cascade	2	2	1.0
GO:0070304	biological_process	positive regulation of stress-activated protein kinase signaling cascade	2	2	1.0
GO:0043122	biological_process	regulation of I-kappaB kinase/NF-kappaB signaling	2	2	1.0
GO:0030659	cellular_component	cytoplasmic vesicle membrane	2	2	1.0
GO:0043123	biological_process	positive regulation of I-kappaB kinase/NF-kappaB signaling	2	2	1.0
GO:0019207	molecular_function	kinase regulator activity	2	2	1.0
GO:0016070	biological_process	RNA metabolic process	2	2	1.0
GO:0044217	cellular_component	other organism part	2	2	1.0
GO:0030662	cellular_component	coated vesicle membrane	2	2	1.0
GO:0019209	molecular_function	kinase activator activity	2	2	1.0
GO:0044218	cellular_component	other organism cell membrane	2	2	1.0
GO:0046483	biological_process	heterocycle metabolic process	2	2	1.0
GO:0030665	cellular_component	clathrin-coated vesicle membrane	2	2	1.0
GO:0008236	molecular_function	serine-type peptidase activity	2	2	1.0
GO:0050896	biological_process	response to stimulus	2	2	1.0
GO:0001932	biological_process	regulation of protein phosphorylation	2	2	1.0
GO:0001934	biological_process	positive regulation of protein phosphorylation	2	2	1.0
GO:0019219	biological_process	regulation of nucleobase-containing compound metabolic process	2	2	1.0
GO:0019220	biological_process	regulation of phosphate metabolic process	2	2	1.0
GO:0019222	biological_process	regulation of metabolic process	2	2	1.0
GO:0044237	biological_process	cellular metabolic process	2	2	1.0
GO:0044238	biological_process	primary metabolic process	2	2	1.0
GO:0045935	biological_process	positive regulation of nucleobase-containing compound metabolic process	2	2	1.0
GO:0071371	biological_process	cellular response to gonadotropin stimulus	2	2	1.0
GO:0071372	biological_process	cellular response to follicle-stimulating hormone stimulus	2	2	1.0
GO:0008233	molecular_function	peptidase activity	2	2	1.0
GO:1900228	biological_process	regulation of single-species biofilm formation in or on host organism	2	2	1.0
GO:1900229	biological_process	negative regulation of single-species biofilm formation in or on host organism	2	2	1.0
GO:0044249	biological_process	cellular biosynthetic process	2	2	1.0
GO:0032844	biological_process	regulation of homeostatic process	2	2	1.0
GO:0032846	biological_process	positive regulation of homeostatic process	2	2	1.0
GO:0005488	molecular_function	binding	2	2	1.0
GO:0043167	molecular_function	ion binding	2	2	1.0
GO:0008047	molecular_function	enzyme activator activity	2	2	1.0
GO:0044260	biological_process	cellular macromolecule metabolic process	2	2	1.0
GO:0043168	molecular_function	anion binding	2	2	1.0
GO:0043169	molecular_function	cation binding	2	2	1.0
GO:0043170	biological_process	macromolecule metabolic process	2	2	1.0
GO:0097367	molecular_function	carbohydrate derivative binding	2	2	1.0
GO:0018130	biological_process	heterocycle biosynthetic process	2	2	1.0
GO:0032870	biological_process	cellular response to hormone stimulus	2	2	1.0
GO:0032872	biological_process	regulation of stress-activated MAPK cascade	2	2	1.0
GO:0044267	biological_process	cellular protein metabolic process	2	2	1.0
GO:0005381	molecular_function	iron ion transmembrane transporter activity	2	2	1.0
GO:0032874	biological_process	positive regulation of stress-activated MAPK cascade	2	2	1.0
GO:0046872	molecular_function	metal ion binding	2	2	1.0
GO:0005506	molecular_function	iron ion binding	2	2	1.0
GO:0044271	biological_process	cellular nitrogen compound biosynthetic process	2	2	1.0
GO:0032879	biological_process	regulation of localization	2	2	1.0
GO:0071407	biological_process	cellular response to organic cyclic compound	2	2	1.0
GO:0070371	biological_process	ERK1 and ERK2 cascade	2	2	1.0
GO:0044279	cellular_component	other organism membrane	2	2	1.0
GO:0071417	biological_process	cellular response to organonitrogen compound	2	2	1.0
GO:0043207	biological_process	response to external biotic stimulus	2	2	1.0
GO:0008289	molecular_function	lipid binding	2	2	1.0
GO:0005539	molecular_function	glycosaminoglycan binding	2	2	1.0
GO:0072510	molecular_function	trivalent inorganic cation transmembrane transporter activity	2	2	1.0
GO:0072511	biological_process	divalent inorganic cation transport	2	2	1.0
GO:0072512	biological_process	trivalent inorganic cation transport	2	2	1.0
GO:0015031	biological_process	protein transport	2	2	1.0
GO:0010243	biological_process	response to organonitrogen compound	2	2	1.0
GO:0043226	cellular_component	organelle	2	2	1.0
GO:0061134	molecular_function	peptidase regulator activity	2	2	1.0
GO:0043227	cellular_component	membrane-bounded organelle	2	2	1.0
GO:0043229	cellular_component	intracellular organelle	2	2	1.0
GO:0043230	cellular_component	extracellular organelle	2	2	1.0
GO:0043233	cellular_component	organelle lumen	2	2	1.0
GO:0043234	cellular_component	protein complex	2	2	1.0
GO:0043235	cellular_component	receptor complex	2	2	1.0
GO:0097433	cellular_component	dense body	2	2	1.0
GO:0048869	biological_process	cellular developmental process	2	2	1.0
GO:0042119	biological_process	neutrophil activation	2	2	1.0
GO:0005102	molecular_function	receptor binding	2	2	1.0
GO:0032940	biological_process	secretion by cell	2	2	1.0
GO:1901360	biological_process	organic cyclic compound metabolic process	2	2	1.0
GO:1901362	biological_process	organic cyclic compound biosynthetic process	2	2	1.0
GO:1901363	molecular_function	heterocyclic compound binding	2	2	1.0
GO:0048878	biological_process	chemical homeostasis	2	2	1.0
GO:0042127	biological_process	regulation of cell proliferation	2	2	1.0
GO:0010288	biological_process	response to lead ion	2	2	1.0
GO:0008150	biological_process	biological_process	2	2	1.0
GO:0070445	biological_process	regulation of oligodendrocyte progenitor proliferation	2	2	1.0
GO:0097459	biological_process	iron ion import into cell	2	2	1.0
GO:0015075	molecular_function	ion transmembrane transporter activity	2	2	1.0
GO:0097460	biological_process	ferrous iron import into cell	2	2	1.0
GO:0070447	biological_process	positive regulation of oligodendrocyte progenitor proliferation	2	2	1.0
GO:0072562	cellular_component	blood microparticle	2	2	1.0
GO:0005604	cellular_component	basement membrane	2	2	1.0
GO:0044364	biological_process	disruption of cells of other organism	2	2	1.0
GO:0071495	biological_process	cellular response to endogenous stimulus	2	2	1.0
GO:0015091	molecular_function	ferric iron transmembrane transporter activity	2	2	1.0
GO:1990712	cellular_component	HFE-transferrin receptor complex	2	2	1.0
GO:0033993	biological_process	response to lipid	2	2	1.0
GO:0051049	biological_process	regulation of transport	2	2	1.0
GO:0051050	biological_process	positive regulation of transport	2	2	1.0
GO:0046683	biological_process	response to organophosphorus	2	2	1.0
GO:0005615	cellular_component	extracellular space	2	2	1.0
GO:0043299	biological_process	leukocyte degranulation	2	2	1.0
GO:0005623	cellular_component	cell	2	2	1.0
GO:0032991	cellular_component	macromolecular complex	2	2	1.0
GO:0006725	biological_process	cellular aromatic compound metabolic process	2	2	1.0
GO:0070482	biological_process	response to oxygen levels	2	2	1.0
GO:0005634	cellular_component	nucleus	2	2	1.0
GO:0043312	biological_process	neutrophil degranulation	2	2	1.0
GO:0016265	biological_process	death	2	2	1.0
GO:0045595	biological_process	regulation of cell differentiation	2	2	1.0
GO:0043066	biological_process	negative regulation of apoptotic process	2	2	1.0
GO:0045596	biological_process	negative regulation of cell differentiation	2	2	1.0
GO:0045597	biological_process	positive regulation of cell differentiation	2	2	1.0
GO:1903506	biological_process	regulation of nucleic acid-templated transcription	2	2	1.0
GO:1903508	biological_process	positive regulation of nucleic acid-templated transcription	2	2	1.0
GO:0051090	biological_process	regulation of sequence-specific DNA binding transcription factor activity	2	2	1.0
GO:0005737	cellular_component	cytoplasm	2	2	1.0
GO:0051091	biological_process	positive regulation of sequence-specific DNA binding transcription factor activity	2	2	1.0
GO:0051092	biological_process	positive regulation of NF-kappaB transcription factor activity	2	2	1.0
GO:0008198	molecular_function	ferrous iron binding	2	2	1.0
GO:0051093	biological_process	negative regulation of developmental process	2	2	1.0
GO:0008199	molecular_function	ferric iron binding	2	2	1.0
GO:0051094	biological_process	positive regulation of developmental process	2	2	1.0
GO:0008201	molecular_function	heparin binding	2	2	1.0
GO:0044419	biological_process	interspecies interaction between organisms	2	2	1.0
GO:0044420	cellular_component	extracellular matrix component	2	2	1.0
GO:0044421	cellular_component	extracellular region part	2	2	1.0
GO:0044422	cellular_component	organelle part	2	2	1.0
GO:0044424	cellular_component	intracellular part	2	2	1.0
GO:0044425	cellular_component	membrane part	2	2	1.0
GO:0060205	cellular_component	cytoplasmic membrane-bounded vesicle lumen	2	2	1.0
GO:0008219	biological_process	cell death	2	2	1.0
GO:0044432	cellular_component	endoplasmic reticulum part	2	2	1.0
GO:0042221	biological_process	response to chemical	2	2	1.0
GO:0016310	biological_process	phosphorylation	2	2	1.0
GO:0044433	cellular_component	cytoplasmic vesicle part	2	2	1.0
GO:0012501	biological_process	programmed cell death	2	2	1.0
GO:0033036	biological_process	macromolecule localization	2	2	1.0
GO:0050830	biological_process	defense response to Gram-positive bacterium	2	2	1.0
GO:0044440	cellular_component	endosomal part	2	2	1.0
GO:0042493	biological_process	response to drug	2	2	1.0
GO:0050829	biological_process	defense response to Gram-negative bacterium	2	2	1.0
GO:0044444	cellular_component	cytoplasmic part	2	2	1.0
GO:0051128	biological_process	regulation of cellular component organization	2	2	1.0
GO:0045637	biological_process	regulation of myeloid cell differentiation	2	2	1.0
GO:0019438	biological_process	aromatic compound biosynthetic process	2	2	1.0
GO:0016324	cellular_component	apical plasma membrane	2	2	1.0
GO:0045638	biological_process	negative regulation of myeloid cell differentiation	2	2	1.0
GO:0044446	cellular_component	intracellular organelle part	2	2	1.0
GO:0031974	cellular_component	membrane-enclosed lumen	2	2	1.0
GO:0051130	biological_process	positive regulation of cellular component organization	2	2	1.0
GO:0042981	biological_process	regulation of apoptotic process	2	2	1.0
GO:0031982	cellular_component	vesicle	2	2	1.0
GO:0031983	cellular_component	vesicle lumen	2	2	1.0
GO:1903555	biological_process	regulation of tumor necrosis factor superfamily cytokine production	2	2	1.0
GO:0006793	biological_process	phosphorus metabolic process	2	2	1.0
GO:1903556	biological_process	negative regulation of tumor necrosis factor superfamily cytokine production	2	2	1.0
GO:0044459	cellular_component	plasma membrane part	2	2	1.0
GO:0031988	cellular_component	membrane-bounded vesicle	2	2	1.0
GO:0006796	biological_process	phosphate-containing compound metabolic process	2	2	1.0
GO:1903561	cellular_component	extracellular vesicle	2	2	1.0
GO:0044464	cellular_component	cell part	2	2	1.0
GO:1902531	biological_process	regulation of intracellular signal transduction	2	2	1.0
GO:1902533	biological_process	positive regulation of intracellular signal transduction	2	2	1.0
GO:0043405	biological_process	regulation of MAP kinase activity	2	2	1.0
GO:0043406	biological_process	positive regulation of MAP kinase activity	2	2	1.0
GO:0006807	biological_process	nitrogen compound metabolic process	2	2	1.0
GO:0043408	biological_process	regulation of MAPK cascade	2	2	1.0
GO:0060249	biological_process	anatomical structure homeostasis	2	2	1.0
GO:0045667	biological_process	regulation of osteoblast differentiation	2	2	1.0
GO:0006810	biological_process	transport	2	2	1.0
GO:0043410	biological_process	positive regulation of MAPK cascade	2	2	1.0
GO:0006811	biological_process	ion transport	2	2	1.0
GO:0045669	biological_process	positive regulation of osteoblast differentiation	2	2	1.0
GO:0006812	biological_process	cation transport	2	2	1.0
GO:0045670	biological_process	regulation of osteoclast differentiation	2	2	1.0
GO:0043412	biological_process	macromolecule modification	2	2	1.0
GO:0045671	biological_process	negative regulation of osteoclast differentiation	2	2	1.0
GO:0060255	biological_process	regulation of macromolecule metabolic process	2	2	1.0
GO:0097577	biological_process	sequestering of iron ion	2	2	1.0
GO:0051171	biological_process	regulation of nitrogen compound metabolic process	2	2	1.0
GO:0034103	biological_process	regulation of tissue remodeling	2	2	1.0
GO:0030001	biological_process	metal ion transport	2	2	1.0
GO:0051173	biological_process	positive regulation of nitrogen compound metabolic process	2	2	1.0
GO:0034105	biological_process	positive regulation of tissue remodeling	2	2	1.0
GO:0051174	biological_process	regulation of phosphorus metabolic process	2	2	1.0
GO:0006826	biological_process	iron ion transport	2	2	1.0
GO:0008284	biological_process	positive regulation of cell proliferation	2	2	1.0
GO:0051179	biological_process	localization	2	2	1.0
GO:0036211	biological_process	protein modification process	2	2	1.0
GO:0070011	molecular_function	peptidase activity, acting on L-amino acid peptides	2	2	1.0
GO:0034121	biological_process	regulation of toll-like receptor signaling pathway	2	2	1.0
GO:0034123	biological_process	positive regulation of toll-like receptor signaling pathway	2	2	1.0
GO:0060284	biological_process	regulation of cell development	2	2	1.0
GO:1902578	biological_process	single-organism localization	2	2	1.0
GO:0036230	biological_process	granulocyte activation	2	2	1.0
GO:0005768	cellular_component	endosome	2	2	1.0
GO:0005769	cellular_component	early endosome	2	2	1.0
GO:0005770	cellular_component	late endosome	2	2	1.0
GO:0002227	biological_process	innate immune response in mucosa	2	2	1.0
GO:0043462	biological_process	regulation of ATPase activity	2	2	1.0
GO:0042325	biological_process	regulation of phosphorylation	2	2	1.0
GO:0034143	biological_process	regulation of toll-like receptor 4 signaling pathway	2	2	1.0
GO:0042327	biological_process	positive regulation of phosphorylation	2	2	1.0
GO:0008324	molecular_function	cation transmembrane transporter activity	2	2	1.0
GO:0034145	biological_process	positive regulation of toll-like receptor 4 signaling pathway	2	2	1.0
GO:0051234	biological_process	establishment of localization	2	2	1.0
GO:0002237	biological_process	response to molecule of bacterial origin	2	2	1.0
GO:0051235	biological_process	maintenance of location	2	2	1.0
GO:0010466	biological_process	negative regulation of peptidase activity	2	2	1.0
GO:0010468	biological_process	regulation of gene expression	2	2	1.0
GO:0051238	biological_process	sequestering of metal ion	2	2	1.0
GO:0006873	biological_process	cellular ion homeostasis	2	2	1.0
GO:0010038	biological_process	response to metal ion	2	2	1.0
GO:0051239	biological_process	regulation of multicellular organismal process	2	2	1.0
GO:0046850	biological_process	regulation of bone remodeling	2	2	1.0
GO:0005788	cellular_component	endoplasmic reticulum lumen	2	2	1.0
GO:0022891	molecular_function	substrate-specific transmembrane transporter activity	2	2	1.0
GO:0051240	biological_process	positive regulation of multicellular organismal process	2	2	1.0
GO:0006875	biological_process	cellular metal ion homeostasis	2	2	1.0
GO:0051241	biological_process	negative regulation of multicellular organismal process	2	2	1.0
GO:0046852	biological_process	positive regulation of bone remodeling	2	2	1.0
GO:0070627	biological_process	ferrous iron import	2	2	1.0
GO:0019538	biological_process	protein metabolic process	2	2	1.0
GO:0051246	biological_process	regulation of protein metabolic process	2	2	1.0
GO:0043231	cellular_component	intracellular membrane-bounded organelle	2	2	1.0
GO:0051247	biological_process	positive regulation of protein metabolic process	2	2	1.0
GO:0006879	biological_process	cellular iron ion homeostasis	2	2	1.0
GO:0051248	biological_process	negative regulation of protein metabolic process	2	2	1.0
GO:0006880	biological_process	intracellular sequestering of iron ion	2	2	1.0
GO:0002251	biological_process	organ or tissue specific immune response	2	2	1.0
GO:0006881	biological_process	extracellular sequestering of iron ion	2	2	1.0
GO:0002252	biological_process	immune effector process	2	2	1.0
